Date,USDINR
11/21/2025,89.4088
11/20/2025,88.7075
11/19/2025,88.5875
11/18/2025,88.6113
11/17/2025,88.6387
11/14/2025,88.7425
11/13/2025,88.6662
11/12/2025,88.6413
11/11/2025,88.5675
11/10/2025,88.6987
11/7/2025,88.665
11/6/2025,88.625
11/4/2025,88.6588
11/3/2025,88.7813
10/31/2025,88.7725
10/30/2025,88.7038
10/29/2025,88.1975
10/28/2025,88.2663
10/27/2025,88.2437
10/24/2025,87.8513
10/23/2025,87.8525
10/20/2025,87.93
10/17/2025,87.9725
10/16/2025,87.8288
10/15/2025,88.07
10/14/2025,88.7988
10/13/2025,88.6763
10/10/2025,88.6975
10/9/2025,88.7912
10/8/2025,88.7975
10/7/2025,88.7825
10/6/2025,88.7912
10/3/2025,88.7825
10/1/2025,88.6938
9/30/2025,88.7888
9/29/2025,88.7612
9/26/2025,88.7162
9/25/2025,88.6725
9/24/2025,88.6987
9/23/2025,88.7562
9/22/2025,88.3163
9/19/2025,88.1025
9/18/2025,88.1337
9/17/2025,87.8087
9/16/2025,88.0587
9/15/2025,88.2188
9/12/2025,88.2787
9/11/2025,88.44
9/10/2025,88.1013
9/9/2025,88.1138
9/5/2025,88.2663
9/4/2025,88.1525
9/3/2025,88.07
9/2/2025,88.16
9/1/2025,88.2012
8/29/2025,88.2063
8/28/2025,87.6338
8/26/2025,87.68
8/25/2025,87.58
8/22/2025,87.5275
8/21/2025,87.2612
8/20/2025,87.0775
8/19/2025,86.9625
8/18/2025,87.3525
8/14/2025,87.565
8/13/2025,87.4937
8/12/2025,87.7063
8/11/2025,87.6563
8/8/2025,87.6613
8/7/2025,87.7088
8/6/2025,87.735
8/5/2025,87.805
8/4/2025,87.6525
8/1/2025,87.5275
7/31/2025,87.6
7/30/2025,87.425
7/29/2025,86.82
7/28/2025,86.6575
7/25/2025,86.52
7/24/2025,86.4088
7/23/2025,86.4187
7/22/2025,86.3687
7/21/2025,86.2988
7/18/2025,86.1588
7/17/2025,86.0775
7/16/2025,85.9413
7/15/2025,85.815
7/14/2025,85.9925
7/11/2025,85.8025
7/10/2025,85.645
7/9/2025,85.6825
7/8/2025,85.7
7/7/2025,85.8638
7/4/2025,85.395
7/3/2025,85.3225
7/2/2025,85.7113
7/1/2025,85.5375
6/30/2025,85.7525
6/27/2025,85.49
6/26/2025,85.7088
6/25/2025,86.09
6/24/2025,85.98
6/23/2025,86.7525
6/20/2025,86.59
6/19/2025,86.7337
6/18/2025,86.4725
6/17/2025,86.2438
6/16/2025,86.06
6/13/2025,86.0912
6/12/2025,85.6038
6/11/2025,85.515
6/10/2025,85.6225
6/9/2025,85.63
6/6/2025,85.635
6/5/2025,85.7962
6/4/2025,85.9063
6/3/2025,85.5925
6/2/2025,85.3862
5/30/2025,85.5813
5/29/2025,85.5313
5/28/2025,85.365
5/27/2025,85.3425
5/26/2025,85.0912
5/23/2025,85.2188
5/22/2025,86.005
5/21/2025,85.6425
5/20/2025,85.6362
5/19/2025,85.4025
5/16/2025,85.5188
5/15/2025,85.5462
5/14/2025,85.2787
5/13/2025,85.3463
5/9/2025,85.375
5/8/2025,85.7175
5/7/2025,84.8325
5/6/2025,84.4375
5/5/2025,84.2475
5/2/2025,84.5612
4/30/2025,84.495
4/29/2025,85.255
4/28/2025,85.0338
4/25/2025,85.4487
4/24/2025,85.27
4/23/2025,85.4238
4/22/2025,85.195
4/21/2025,85.135
4/17/2025,85.375
4/16/2025,85.685
4/15/2025,85.7725
4/11/2025,86.0537
4/9/2025,86.6975
4/8/2025,86.2462
4/7/2025,85.8425
4/4/2025,85.235
4/3/2025,85.4413
4/2/2025,85.5137
3/28/2025,85.4625
3/27/2025,85.7875
3/26/2025,85.7162
3/25/2025,85.7637
3/24/2025,85.6375
3/21/2025,85.9725
3/20/2025,86.3675
3/19/2025,86.4413
3/18/2025,86.5663
3/17/2025,86.7988
3/13/2025,87.0075
3/12/2025,87.2125
3/11/2025,87.2125
3/10/2025,87.3325
3/7/2025,86.8812
3/6/2025,87.1175
3/5/2025,86.9675
3/4/2025,87.27
3/3/2025,87.36
2/28/2025,87.5125
2/27/2025,87.1975
2/25/2025,87.2025
2/24/2025,86.7063
2/21/2025,86.7125
2/20/2025,86.6663
2/18/2025,86.9487
2/17/2025,86.8788
2/14/2025,86.8325
2/13/2025,86.8963
2/12/2025,86.8887
2/11/2025,86.83
2/10/2025,87.48
2/7/2025,87.4275
2/6/2025,87.5788
2/5/2025,87.46
2/4/2025,87.0762
2/3/2025,87.195
1/31/2025,86.6162
1/30/2025,86.625
1/29/2025,86.555
1/28/2025,86.5313
1/27/2025,86.3387
1/24/2025,86.205
1/23/2025,86.4662
1/22/2025,86.3337
1/21/2025,86.5863
1/20/2025,86.5687
1/17/2025,86.6125
1/16/2025,86.55
1/15/2025,86.3625
1/14/2025,86.6463
1/13/2025,86.5813
1/10/2025,85.9738
1/9/2025,85.8638
1/8/2025,85.855
1/7/2025,85.7225
1/6/2025,85.825
1/3/2025,85.7813
1/2/2025,85.755
1/1/2025,85.6488
12/31/2024,85.6087
12/30/2024,85.5387
12/27/2024,85.54
12/26/2024,85.265
12/24/2024,85.2
12/23/2024,85.1175
12/20/2024,85.0212
12/19/2024,85.0775
12/18/2024,84.955
12/17/2024,84.9025
12/16/2024,84.8712
12/13/2024,84.7962
12/12/2024,84.8675
12/11/2024,84.84
12/10/2024,84.8525
12/9/2024,84.7312
12/6/2024,84.6975
12/5/2024,84.735
12/4/2024,84.735
12/3/2024,84.695
12/2/2024,84.7038
11/29/2024,84.4925
11/28/2024,84.4962
11/27/2024,84.4525
11/26/2024,84.3363
11/25/2024,84.2862
11/22/2024,84.455
11/21/2024,84.5013
11/19/2024,84.4137
11/18/2024,84.395
11/14/2024,84.405
11/13/2024,84.3838
11/12/2024,84.3938
11/11/2024,84.3875
11/8/2024,84.375
11/7/2024,84.3763
11/6/2024,84.28
11/5/2024,84.1087
11/4/2024,84.1138
10/31/2024,84.0837
10/30/2024,84.0863
10/29/2024,84.0788
10/28/2024,84.0762
10/25/2024,84.0813
10/24/2024,84.0762
10/23/2024,84.0825
10/22/2024,84.0762
10/21/2024,84.0663
10/18/2024,84.0737
10/17/2024,84.07
10/16/2024,83.9987
10/15/2024,84.0375
10/14/2024,84.0575
10/11/2024,84.0712
10/10/2024,83.9775
10/9/2024,83.9637
10/8/2024,83.9637
10/7/2024,83.9775
10/4/2024,83.975
10/3/2024,83.9688
10/1/2024,83.8213
9/30/2024,83.8013
9/27/2024,83.7
9/26/2024,83.6438
9/25/2024,83.6037
9/24/2024,83.6725
9/23/2024,83.555
9/20/2024,83.575
9/19/2024,83.6888
9/17/2024,83.76
9/16/2024,83.885
9/13/2024,83.8975
9/12/2024,83.975
9/11/2024,83.9775
9/10/2024,83.9762
9/9/2024,83.955
9/6/2024,83.9487
9/5/2024,83.9825
9/4/2024,83.9725
9/3/2024,83.9662
9/2/2024,83.925
8/30/2024,83.8712
8/29/2024,83.8688
8/28/2024,83.9613
8/27/2024,83.925
8/26/2024,83.9
8/23/2024,83.9
8/22/2024,83.9512
8/21/2024,83.9337
8/20/2024,83.7925
8/19/2024,83.87
8/16/2024,83.95
8/14/2024,83.9487
8/13/2024,83.9713
8/12/2024,83.9725
8/9/2024,83.9563
8/8/2024,83.9637
8/7/2024,83.9525
8/6/2024,83.9575
8/5/2024,83.8438
8/2/2024,83.7475
8/1/2024,83.7238
7/31/2024,83.7275
7/30/2024,83.725
7/29/2024,83.7375
7/26/2024,83.7275
7/25/2024,83.7063
7/24/2024,83.7162
7/23/2024,83.6937
7/22/2024,83.665
7/19/2024,83.66
7/18/2024,83.6588
7/16/2024,83.5888
7/15/2024,83.6025
7/12/2024,83.535
7/11/2024,83.5675
7/10/2024,83.53
7/9/2024,83.4912
7/8/2024,83.5025
7/5/2024,83.4937
7/4/2024,83.5
7/3/2024,83.53
7/2/2024,83.5025
7/1/2024,83.4463
6/28/2024,83.3913
6/27/2024,83.4613
6/26/2024,83.5775
6/25/2024,83.4325
6/24/2024,83.4688
6/21/2024,83.54
6/20/2024,83.6475
6/19/2024,83.4538
6/18/2024,83.4137
6/14/2024,83.5612
6/13/2024,83.5475
6/12/2024,83.5437
6/11/2024,83.57
6/10/2024,83.51
6/7/2024,83.38
6/6/2024,83.4775
6/5/2024,83.3788
6/4/2024,83.5262
6/3/2024,83.145
5/31/2024,83.465
5/30/2024,83.315
5/29/2024,83.3425
5/28/2024,83.1837
5/27/2024,83.1387
5/24/2024,83.0963
5/22/2024,83.28
5/21/2024,83.31
5/17/2024,83.3325
5/16/2024,83.4975
5/15/2024,83.4987
5/14/2024,83.5112
5/13/2024,83.5275
5/10/2024,83.4987
5/9/2024,83.5112
5/8/2024,83.5175
5/7/2024,83.515
5/6/2024,83.4987
5/3/2024,83.43
5/2/2024,83.4675
4/30/2024,83.4362
4/29/2024,83.4738
4/26/2024,83.35
4/25/2024,83.325
4/24/2024,83.32
4/23/2024,83.3412
4/22/2024,83.3712
4/19/2024,83.47
4/18/2024,83.5437
4/16/2024,83.5375
4/15/2024,83.45
4/12/2024,83.415
4/10/2024,83.1938
4/8/2024,83.315
4/5/2024,83.2925
4/4/2024,83.445
4/3/2024,83.4337
4/2/2024,83.3838
3/28/2024,83.4037
3/27/2024,83.3788
3/26/2024,83.2887
3/22/2024,83.425
3/21/2024,83.1537
3/20/2024,83.1687
3/19/2024,83.0425
3/18/2024,82.9125
3/15/2024,82.89
3/14/2024,82.825
3/13/2024,82.86
3/12/2024,82.775
3/11/2024,82.765
3/7/2024,82.785
3/6/2024,82.8288
3/5/2024,82.895
3/4/2024,82.8925
3/1/2024,82.905
2/29/2024,82.9138
2/28/2024,82.9325
2/27/2024,82.8988
2/26/2024,82.8975
2/23/2024,82.95
2/22/2024,82.85
2/21/2024,82.9713
2/20/2024,82.97
2/16/2024,83.0163
2/15/2024,83.0437
2/14/2024,83.0287
2/13/2024,83.01
2/12/2024,83.0025
2/9/2024,83.0325
2/8/2024,82.955
2/7/2024,82.9688
2/6/2024,83.055
2/5/2024,83.0638
2/2/2024,82.925
2/1/2024,82.9775
1/31/2024,83.0412
1/30/2024,83.1125
1/29/2024,83.1425
1/25/2024,83.1163
1/24/2024,83.1338
1/23/2024,83.1588
1/19/2024,83.0675
1/18/2024,83.12
1/17/2024,83.1362
1/16/2024,83.075
1/15/2024,82.8887
1/12/2024,82.92
1/11/2024,83.0338
1/10/2024,83.0375
1/9/2024,83.115
1/8/2024,83.135
1/5/2024,83.1625
1/4/2024,83.2275
1/3/2024,83.2875
1/2/2024,83.3163
1/1/2024,83.235
12/29/2023,83.21
12/28/2023,83.1725
12/27/2023,83.3488
12/26/2023,83.1938
12/22/2023,83.15
12/21/2023,83.275
12/20/2023,83.18
12/19/2023,83.185
12/18/2023,83.0625
12/15/2023,83.0013
12/14/2023,83.3275
12/13/2023,83.4025
12/12/2023,83.3875
12/11/2023,83.39
12/8/2023,83.3862
12/7/2023,83.3587
12/6/2023,83.3262
12/5/2023,83.3862
12/4/2023,83.3638
12/1/2023,83.295
11/30/2023,83.395
11/29/2023,83.3275
11/28/2023,83.3438
11/24/2023,83.3775
11/23/2023,83.3425
11/22/2023,83.32
11/21/2023,83.3538
11/20/2023,83.3463
11/17/2023,83.27
11/16/2023,83.2363
11/15/2023,83.145
11/13/2023,83.3313
11/10/2023,83.3438
11/9/2023,83.2875
11/8/2023,83.2775
11/7/2023,83.2675
11/6/2023,83.215
11/3/2023,83.285
11/2/2023,83.2538
11/1/2023,83.2887
10/31/2023,83.255
10/30/2023,83.25
10/27/2023,83.245
10/26/2023,83.2325
10/25/2023,83.1888
10/23/2023,83.19
10/20/2023,83.12
10/19/2023,83.2388
10/18/2023,83.2663
10/17/2023,83.26
10/16/2023,83.2775
10/13/2023,83.2637
10/12/2023,83.245
10/11/2023,83.185
10/10/2023,83.2525
10/9/2023,83.27
10/6/2023,83.2462
10/5/2023,83.2563
10/4/2023,83.2388
10/3/2023,83.205
9/29/2023,83.04
9/28/2023,83.1925
9/27/2023,83.2288
9/26/2023,83.2388
9/25/2023,83.1487
9/22/2023,82.9375
9/21/2023,83.0925
9/20/2023,83.0813
9/18/2023,83.2688
9/15/2023,83.18
9/14/2023,83.04
9/13/2023,82.985
9/12/2023,82.9212
9/11/2023,83.0275
9/8/2023,82.945
9/7/2023,83.2125
9/6/2023,83.1362
9/5/2023,83.0375
9/4/2023,82.7475
9/1/2023,82.7188
8/31/2023,82.785
8/30/2023,82.73
8/29/2023,82.705
8/28/2023,82.6288
8/25/2023,82.655
8/24/2023,82.5775
8/23/2023,82.6812
8/22/2023,82.9337
8/21/2023,83.11
8/18/2023,83.1062
8/17/2023,83.1488
8/14/2023,82.955
8/11/2023,82.8387
8/10/2023,82.715
8/9/2023,82.8225
8/8/2023,82.8325
8/7/2023,82.7475
8/4/2023,82.8412
8/3/2023,82.7312
8/2/2023,82.5875
8/1/2023,82.2575
7/31/2023,82.2538
7/28/2023,82.2562
7/27/2023,81.94
7/26/2023,81.995
7/25/2023,81.8725
7/24/2023,81.8288
7/21/2023,81.9587
7/20/2023,81.9938
7/19/2023,82.095
7/18/2023,82.0313
7/17/2023,82.0537
7/14/2023,82.17
7/13/2023,82.07
7/12/2023,82.2487
7/11/2023,82.3675
7/10/2023,82.5762
7/7/2023,82.7425
7/6/2023,82.5075
7/5/2023,82.2238
7/4/2023,82.0237
7/3/2023,81.9563
6/30/2023,82.04
6/28/2023,82.0575
6/27/2023,82.0325
6/26/2023,82.0425
6/23/2023,82.0338
6/22/2023,81.9512
6/21/2023,82.035
6/20/2023,82.1175
6/19/2023,81.9425
6/16/2023,81.9375
6/15/2023,82.1813
6/14/2023,82.1062
6/13/2023,82.3775
6/12/2023,82.4325
6/9/2023,82.465
6/8/2023,82.5712
6/7/2023,82.5475
6/6/2023,82.6075
6/5/2023,82.6788
6/2/2023,82.3013
6/1/2023,82.4138
5/31/2023,82.7275
5/30/2023,82.7188
5/29/2023,82.6313
5/26/2023,82.5713
5/25/2023,82.7425
5/24/2023,82.67
5/23/2023,82.805
5/22/2023,82.83
5/19/2023,82.665
5/18/2023,82.5938
5/17/2023,82.39
5/16/2023,82.215
5/15/2023,82.3038
5/12/2023,82.17
5/11/2023,82.0887
5/10/2023,81.9925
5/9/2023,82.0462
5/8/2023,81.8038
5/4/2023,81.8
5/3/2023,81.83
5/2/2023,81.8875
4/28/2023,81.8325
4/27/2023,81.8438
4/26/2023,81.7675
4/25/2023,81.92
4/24/2023,81.9113
4/21/2023,82.0975
4/20/2023,82.155
4/19/2023,82.2325
4/18/2023,82.0412
4/17/2023,81.9738
4/13/2023,81.855
4/12/2023,82.0887
4/11/2023,82.1288
4/10/2023,81.985
4/6/2023,81.8975
4/5/2023,82.0013
4/3/2023,82.3325
3/31/2023,82.1825
3/29/2023,82.3375
3/28/2023,82.1913
3/27/2023,82.37
3/24/2023,82.4812
3/23/2023,82.2637
3/21/2023,82.6662
3/20/2023,82.6387
3/17/2023,82.545
3/16/2023,82.7363
3/15/2023,82.6025
3/14/2023,82.4913
3/13/2023,82.1263
3/10/2023,82.0513
3/9/2023,81.9812
3/8/2023,82.055
3/6/2023,81.9163
3/3/2023,81.9713
3/2/2023,82.59
3/1/2023,82.5063
2/28/2023,82.67
2/27/2023,82.8475
2/24/2023,82.7487
2/23/2023,82.7425
2/22/2023,82.8562
2/21/2023,82.7988
2/20/2023,82.7325
2/17/2023,82.8313
2/16/2023,82.7213
2/15/2023,82.8025
2/14/2023,82.7637
2/13/2023,82.7275
2/10/2023,82.5038
2/9/2023,82.52
2/8/2023,82.4937
2/7/2023,82.7012
2/6/2023,82.7388
2/3/2023,81.8412
2/2/2023,82.1825
2/1/2023,81.9375
1/31/2023,81.9238
1/30/2023,81.4962
1/27/2023,81.5213
1/25/2023,81.5887
1/24/2023,81.72
1/23/2023,81.39
1/20/2023,81.125
1/19/2023,81.36
1/18/2023,81.245
1/17/2023,81.7663
1/16/2023,81.615
1/13/2023,81.3388
1/12/2023,81.5525
1/11/2023,81.575
1/10/2023,81.7888
1/9/2023,82.3575
1/6/2023,82.7263
1/5/2023,82.5538
1/4/2023,82.8075
1/3/2023,82.8887
1/2/2023,82.745
12/30/2022,82.735
12/29/2022,82.8125
12/28/2022,82.865
12/27/2022,82.855
12/26/2022,82.6512
12/23/2022,82.8662
12/22/2022,82.7625
12/21/2022,82.8175
12/20/2022,82.755
12/19/2022,82.7038
12/16/2022,82.8712
12/15/2022,82.7538
12/14/2022,82.4487
12/13/2022,82.8063
12/12/2022,82.5375
12/9/2022,82.2775
12/8/2022,82.4325
12/7/2022,82.48
12/6/2022,82.61
12/5/2022,81.7975
12/2/2022,81.3175
12/1/2022,81.2213
11/30/2022,81.4287
11/29/2022,81.725
11/28/2022,81.6675
11/25/2022,81.6837
11/24/2022,81.6275
11/23/2022,81.8513
11/22/2022,81.6738
11/21/2022,81.8475
11/18/2022,81.7038
11/17/2022,81.6338
11/16/2022,81.3075
11/15/2022,81.1025
11/14/2022,81.2625
11/11/2022,80.8225
11/10/2022,81.8062
11/9/2022,81.4287
11/7/2022,81.9113
11/4/2022,82.435
11/3/2022,82.8913
11/2/2022,82.785
11/1/2022,82.7063
10/31/2022,82.785
10/28/2022,82.4713
10/27/2022,82.5025
10/25/2022,82.73
10/21/2022,82.6913
10/20/2022,82.76
10/19/2022,82.9888
10/18/2022,82.3613
10/17/2022,82.355
10/14/2022,82.3375
10/13/2022,82.345
10/12/2022,82.31
10/11/2022,82.3256
10/10/2022,82.3225
10/7/2022,82.3313
10/6/2022,81.89
10/4/2022,81.5175
10/3/2022,81.8763
9/30/2022,81.3488
9/29/2022,81.8487
9/28/2022,81.9413
9/27/2022,81.5762
9/26/2022,81.625
9/23/2022,80.9912
9/22/2022,80.865
9/21/2022,79.9788
9/20/2022,79.7563
9/19/2022,79.7725
9/16/2022,79.745
9/15/2022,79.6987
9/14/2022,79.44
9/13/2022,79.1475
9/12/2022,79.53
9/9/2022,79.5863
9/8/2022,79.7162
9/7/2022,79.9037
9/6/2022,79.8375
9/5/2022,79.8475
9/2/2022,79.7988
9/1/2022,79.555
8/30/2022,79.46
8/29/2022,79.97
8/26/2022,79.8712
8/25/2022,79.8837
8/24/2022,79.815
8/23/2022,79.8625
8/22/2022,79.8675
8/19/2022,79.7825
8/18/2022,79.6812
8/17/2022,79.4475
8/12/2022,79.655
8/11/2022,79.6375
8/10/2022,79.5175
8/8/2022,79.6525
8/5/2022,79.2487
8/4/2022,79.4725
8/3/2022,79.1625
8/2/2022,78.7137
8/1/2022,79.0262
7/29/2022,79.2688
7/28/2022,79.7575
7/27/2022,79.9025
7/26/2022,79.7813
7/25/2022,79.7363
7/22/2022,79.8537
7/21/2022,79.9512
7/20/2022,79.9888
7/19/2022,79.95
7/18/2022,79.98
7/15/2022,79.88
7/14/2022,79.8788
7/13/2022,79.635
7/12/2022,79.6025
7/11/2022,79.4375
7/8/2022,79.2525
7/7/2022,79.1775
7/6/2022,79.3038
7/5/2022,79.3587
7/4/2022,78.9512
7/1/2022,79.0412
6/30/2022,78.9725
6/29/2022,78.9662
6/28/2022,78.7688
6/27/2022,78.3475
6/24/2022,78.3438
6/23/2022,78.3125
6/22/2022,78.3862
6/21/2022,78.0825
6/20/2022,77.98
6/17/2022,78.0762
6/16/2022,78.075
6/15/2022,78.0725
6/14/2022,78.005
6/13/2022,78.0387
6/10/2022,77.8412
6/9/2022,77.765
6/8/2022,77.7363
6/7/2022,77.71
6/6/2022,77.6313
6/3/2022,77.6325
6/2/2022,77.6138
6/1/2022,77.5287
5/31/2022,77.6375
5/30/2022,77.5425
5/27/2022,77.5712
5/26/2022,77.5775
5/25/2022,77.525
5/24/2022,77.5887
5/23/2022,77.52
5/20/2022,77.5462
5/19/2022,77.7275
5/18/2022,77.5825
5/17/2022,77.5638
5/13/2022,77.445
5/12/2022,77.425
5/11/2022,77.2425
5/10/2022,77.32
5/9/2022,77.4637
5/6/2022,76.93
5/5/2022,76.2625
5/4/2022,76.4212
5/2/2022,76.515
4/29/2022,76.4325
4/28/2022,76.4888
4/27/2022,76.5262
4/26/2022,76.58
4/25/2022,76.695
4/22/2022,76.485
4/21/2022,76.1588
4/20/2022,76.21
4/19/2022,76.5062
4/18/2022,76.2637
4/13/2022,76.18
4/12/2022,76.1362
4/11/2022,75.96
4/8/2022,75.905
4/7/2022,75.96
4/6/2022,75.76
4/5/2022,75.3275
4/4/2022,75.545
3/31/2022,75.7862
3/30/2022,75.9075
3/29/2022,75.9875
3/28/2022,76.165
3/25/2022,76.2063
3/24/2022,76.3725
3/23/2022,76.3037
3/22/2022,76.1862
3/21/2022,76.125
3/17/2022,75.805
3/16/2022,76.265
3/15/2022,76.6113
3/14/2022,76.5663
3/11/2022,76.5938
3/10/2022,76.3075
3/9/2022,76.5638
3/8/2022,76.9125
3/7/2022,76.9662
3/4/2022,76.1675
3/3/2022,75.91
3/2/2022,75.7125
2/28/2022,75.3425
2/25/2022,75.2925
2/24/2022,75.6537
2/23/2022,74.5663
2/22/2022,74.875
2/21/2022,74.515
2/18/2022,74.6625
2/17/2022,75.11
2/16/2022,75.0762
2/15/2022,75.3387
2/14/2022,75.6013
2/11/2022,75.3775
2/10/2022,74.95
2/9/2022,74.8075
2/8/2022,74.7487
2/4/2022,74.6963
2/3/2022,74.86
2/2/2022,74.84
2/1/2022,74.8013
1/31/2022,74.6225
1/28/2022,75.04
1/27/2022,75.0688
1/25/2022,74.7762
1/24/2022,74.5675
1/21/2022,74.4275
1/20/2022,74.51
1/19/2022,74.4313
1/18/2022,74.5825
1/17/2022,74.2425
1/14/2022,74.1537
1/13/2022,73.885
1/12/2022,73.9175
1/11/2022,73.9125
1/10/2022,74.0375
1/7/2022,74.3062
1/6/2022,74.4987
1/5/2022,74.36
1/4/2022,74.5575
1/3/2022,74.2588
12/31/2021,74.3375
12/30/2021,74.42
12/29/2021,74.7375
12/28/2021,74.6563
12/27/2021,74.9975
12/24/2021,75.0188
12/23/2021,75.245
12/22/2021,75.5513
12/21/2021,75.6025
12/20/2021,75.9163
12/17/2021,76.085
12/16/2021,76.0938
12/15/2021,76.2312
12/14/2021,75.87
12/13/2021,75.7612
12/10/2021,75.785
12/9/2021,75.52
12/8/2021,75.455
12/7/2021,75.4312
12/6/2021,75.4238
12/3/2021,75.1687
12/2/2021,74.9913
12/1/2021,74.9075
11/30/2021,75.1687
11/29/2021,75.0925
11/26/2021,74.87
11/25/2021,74.5112
11/24/2021,74.3938
11/23/2021,74.4212
11/22/2021,74.4025
11/18/2021,74.2375
11/17/2021,74.2713
11/16/2021,74.375
11/15/2021,74.485
11/12/2021,74.4438
11/11/2021,74.5163
11/10/2021,74.3837
11/9/2021,74.0313
11/8/2021,74.0237
11/3/2021,74.46
11/2/2021,74.685
11/1/2021,74.8737
10/29/2021,74.8775
10/28/2021,74.92
10/27/2021,75.0275
10/26/2021,74.9588
10/25/2021,75.085
10/22/2021,74.8963
10/21/2021,74.86
10/20/2021,74.875
10/18/2021,75.3475
10/14/2021,75.2575
10/13/2021,75.3737
10/12/2021,75.515
10/11/2021,75.3587
10/8/2021,74.9938
10/7/2021,74.785
10/6/2021,74.985
10/5/2021,74.4487
10/4/2021,74.3138
10/1/2021,74.125
9/30/2021,74.2388
9/29/2021,74.15
9/28/2021,74.0525
9/27/2021,73.8425
9/24/2021,73.6913
9/23/2021,73.64
9/22/2021,73.8675
9/21/2021,73.6125
9/20/2021,73.7425
9/17/2021,73.485
9/16/2021,73.5175
9/15/2021,73.4912
9/14/2021,73.6862
9/13/2021,73.6788
9/9/2021,73.4975
9/8/2021,73.6037
9/7/2021,73.4125
9/6/2021,73.105
9/3/2021,73.0188
9/2/2021,73.0675
9/1/2021,73.0875
8/31/2021,73.0063
8/30/2021,73.27
8/27/2021,73.6875
8/26/2021,74.2225
8/25/2021,74.2425
8/24/2021,74.1913
8/23/2021,74.2125
8/20/2021,74.3963
8/18/2021,74.2475
8/17/2021,74.3512
8/13/2021,74.2475
8/12/2021,74.2563
8/11/2021,74.4425
8/10/2021,74.4312
8/9/2021,74.2675
8/6/2021,74.1525
8/5/2021,74.175
8/4/2021,74.1862
8/3/2021,74.2825
8/2/2021,74.345
7/30/2021,74.4175
7/29/2021,74.2838
7/28/2021,74.3763
7/27/2021,74.4637
7/26/2021,74.4187
7/23/2021,74.41
7/22/2021,74.4675
7/20/2021,74.6163
7/19/2021,74.8763
7/16/2021,74.5612
7/15/2021,74.5462
7/14/2021,74.59
7/13/2021,74.4962
7/12/2021,74.5775
7/9/2021,74.635
7/8/2021,74.7137
7/7/2021,74.6187
7/6/2021,74.55
7/5/2021,74.31
7/2/2021,74.75
7/1/2021,74.5587
6/30/2021,74.3313
6/29/2021,74.2312
6/28/2021,74.1925
6/25/2021,74.1975
6/24/2021,74.1675
6/23/2021,74.28
6/22/2021,74.365
6/21/2021,74.105
6/18/2021,73.8675
6/17/2021,74.0762
6/16/2021,73.3275
6/15/2021,73.3125
6/14/2021,73.275
6/11/2021,73.075
6/10/2021,73.0537
6/9/2021,72.975
6/8/2021,72.895
6/7/2021,72.8087
6/4/2021,73.0025
6/3/2021,72.91
6/2/2021,73.0825
6/1/2021,72.8988
5/31/2021,72.615
5/28/2021,72.4475
5/27/2021,72.585
5/25/2021,72.7775
5/24/2021,72.9662
5/21/2021,72.8387
5/20/2021,73.1013
5/19/2021,73.1663
5/18/2021,73.0412
5/17/2021,73.22
5/14/2021,73.2962
5/12/2021,73.4263
5/11/2021,73.34
5/10/2021,73.35
5/7/2021,73.5112
5/6/2021,73.7612
5/5/2021,73.915
5/4/2021,73.86
5/3/2021,73.935
4/30/2021,74.0875
4/29/2021,74.0363
4/28/2021,74.365
4/27/2021,74.6588
4/26/2021,74.7275
4/23/2021,75.02
4/22/2021,74.955
4/20/2021,74.8875
4/19/2021,74.88
4/16/2021,74.355
4/15/2021,74.9275
4/12/2021,75.055
4/9/2021,74.7487
4/8/2021,74.5825
4/7/2021,74.565
4/6/2021,73.42
4/5/2021,73.3
3/31/2021,73.1125
3/30/2021,73.385
3/26/2021,72.5075
3/25/2021,72.6225
3/24/2021,72.56
3/23/2021,72.425
3/22/2021,72.3737
3/19/2021,72.5188
3/18/2021,72.5275
3/17/2021,72.545
3/16/2021,72.55
3/15/2021,72.48
3/12/2021,72.79
3/10/2021,72.915
3/9/2021,72.9288
3/8/2021,73.255
3/5/2021,73.0275
3/4/2021,72.835
3/3/2021,72.72
3/2/2021,73.3663
3/1/2021,73.55
2/26/2021,73.465
2/25/2021,72.4263
2/24/2021,72.3425
2/23/2021,72.47
2/22/2021,72.4962
2/18/2021,72.6537
2/17/2021,72.7487
2/16/2021,72.6975
2/15/2021,72.69
2/12/2021,72.755
2/11/2021,72.86
2/10/2021,72.845
2/9/2021,72.8775
2/8/2021,72.965
2/5/2021,72.9275
2/4/2021,72.9612
2/3/2021,72.975
2/2/2021,72.9688
2/1/2021,73.0275
1/29/2021,72.9538
1/28/2021,73.0412
1/27/2021,72.9238
1/25/2021,72.9475
1/22/2021,72.975
1/21/2021,72.9975
1/20/2021,73.0275
1/19/2021,73.1725
1/18/2021,73.2825
1/15/2021,73.0663
1/14/2021,73.0462
1/13/2021,73.15
1/12/2021,73.2538
1/11/2021,73.385
1/8/2021,73.245
1/7/2021,73.3225
1/6/2021,73.1125
1/5/2021,73.18
1/4/2021,73.0212
1/1/2021,73.1325
12/31/2020,73.065
12/30/2020,73.305
12/29/2020,73.435
12/28/2020,73.5038
12/24/2020,73.5475
12/23/2020,73.7637
12/22/2020,73.8488
12/21/2020,73.7838
12/18/2020,73.5694
12/17/2020,73.585
12/16/2020,73.5875
12/15/2020,73.64
12/14/2020,73.5575
